gene_tag	length	hits	percent
Rv3732	1059	0	0.0
Rv3733c	501	0	0.0
Rv3734c	1365	0	0.0
Rv3735	489	0	0.0
Rv3736	1062	0	0.0
Rv3737	1590	4	0.25157232704402516
Rv3738c	948	948	100.0
Rv3739c	234	234	100.0
Rv3740c	1347	0	0.0
Rv3741c	675	0	0.0
Rv3742c	396	0	0.0
Rv3743c	1983	0	0.0
Rv3744	363	0	0.0
Rv3745c	213	0	0.0
Rv3746c	336	336	100.0
Rv3747	384	0	0.0
Rv3748	360	0	0.0
Rv3749c	510	0	0.0
Rv3750c	393	0	0.0
Rv3752c	459	0	0.0
Rv3753c	501	0	0.0
Rv3754	906	0	0.0
Rv3755c	600	0	0.0
Rv3756c	720	0	0.0
Rv3757c	690	0	0.0
Rv3758c	1131	0	0.0
Rv3759c	948	0	0.0
Rv3760	303	0	0.0
Rv3761c	1056	0	0.0
Rv3762c	1881	0	0.0
Rv3763	480	0	0.0
Rv3764c	1428	0	0.0
Rv3765c	705	0	0.0
Rv3766	690	0	0.0
Rv3767c	945	0	0.0
Rv3768	360	0	0.0
Rv3769	273	0	0.0
Rv3770c	576	0	0.0
Rv3771c	327	0	0.0
Rv3772	1062	0	0.0
Rv3773c	585	0	0.0
Rv3774	825	0	0.0
Rv3775	1248	0	0.0
Rv3776	1560	0	0.0
Rv3777	987	0	0.0
Rv3778c	1197	0	0.0
Rv3779	2001	0	0.0
Rv3780	537	0	0.0
Rv3781	822	0	0.0
Rv3782	915	0	0.0
Rv3783	843	0	0.0
Rv3784	981	0	0.0
Rv3785	1074	0	0.0
Rv3786c	1224	0	0.0
Rv3787c	927	0	0.0
Rv3788	486	0	0.0
Rv3789	366	0	0.0
Rv3790	1386	0	0.0
Rv3791	765	0	0.0
Rv3792	1932	0	0.0
Rv3793	3285	0	0.0
Rv3794	3285	0	0.0
Rv3795	3297	0	0.0
Rv3796	1128	0	0.0
Rv3797	1782	0	0.0
Rv3798	1335	1335	100.0
Rv3799c	1569	0	0.0
Rv3800c	5202	0	0.0
Rv3801c	1914	0	0.0
Rv3802c	1011	0	0.0
Rv3803c	900	0	0.0
Rv3804c	1017	0	0.0
Rv3805c	1884	0	0.0
Rv3806c	909	0	0.0
Rv3807c	498	0	0.0
Rv3808c	1914	0	0.0
Rv3809c	1200	0	0.0
Rv3810	855	0	0.0
Rv3811	1620	0	0.0
Rv3812	1515	1515	100.0
Rv3813c	822	0	0.0
Rv3814c	786	0	0.0
Rv3815c	756	0	0.0
Rv3816c	780	0	0.0
Rv3817	756	0	0.0
Rv3818	1551	0	0.0
Rv3819	336	0	0.0
Rv3820c	1407	0	0.0
Rv3821	714	0	0.0
Rv3822	1215	0	0.0
Rv3823c	3270	0	0.0
Rv3824c	1536	0	0.0
Rv3825c	6381	0	0.0
Rv3826	1755	4	0.2279202279202279
Rv3827c	1227	1227	100.0
Rv3828c	612	612	100.0
Rv3829c	1611	0	0.0
Rv3830c	630	0	0.0
Rv3831	483	0	0.0
Rv3832c	576	0	0.0
Rv3833	792	0	0.0
Rv3834c	1260	0	0.0
Rv3835	1350	0	0.0
Rv3836	414	0	0.0
Rv3837c	699	0	0.0
Rv3838c	966	0	0.0
Rv3839	777	0	0.0
Rv3840	414	0	0.0
Rv3841	546	0	0.0
Rv3842c	825	0	0.0
Rv3843c	1029	0	0.0
Rv3844	492	492	100.0
Rv3845	360	0	0.0
Rv3846	624	0	0.0
Rv3847	534	0	0.0
Rv3848	909	0	0.0
Rv3849	399	0	0.0
Rv3850	657	0	0.0
Rv3851	285	0	0.0
Rv3852	405	0	0.0
Rv3853	474	0	0.0
Rv3854c	1470	0	0.0
Rv3855	651	0	0.0
Rv3856c	1008	0	0.0
Rv3857c	198	0	0.0
Rv3858c	1467	0	0.0
Rv3859c	4584	0	0.0
Rv3860	1173	0	0.0
Rv3861	327	0	0.0
Rv3862c	351	0	0.0
Rv3863	1179	0	0.0
Rv3864	1209	0	0.0
Rv3865	312	0	0.0
Rv3866	852	0	0.0
Rv3867	552	0	0.0
Rv3868	1722	0	0.0
Rv3869	1443	0	0.0
Rv3870	2244	4	0.17825311942959002
Rv3871	1776	0	0.0
Rv3872	300	300	100.0
Rv3873	1107	1107	100.0
Rv3874	303	0	0.0
Rv3875	288	0	0.0
Rv3876	2001	153	7.646176911544228
Rv3877	1536	0	0.0
Rv3878	843	0	0.0
Rv3879c	2190	0	0.0
Rv3880c	348	0	0.0
Rv3881c	1383	0	0.0
Rv3882c	1389	0	0.0
Rv3883c	1341	0	0.0
Rv3884c	1860	0	0.0
Rv3885c	1614	0	0.0
Rv3886c	1653	0	0.0
Rv3887c	1530	0	0.0
Rv3888c	1026	0	0.0
Rv3889c	831	0	0.0
Rv3890c	288	0	0.0
Rv3891c	324	0	0.0
Rv3892c	1200	1200	100.0
Rv3893c	234	234	100.0
Rv3894c	4191	0	0.0
Rv3895c	1488	0	0.0
Rv3896c	909	0	0.0
Rv3897c	633	0	0.0
Rv3898c	333	0	0.0
Rv3899c	1233	0	0.0
Rv3900c	936	0	0.0
Rv3901c	450	0	0.0
Rv3902c	531	0	0.0
Rv3903c	2541	0	0.0
Rv3904c	273	0	0.0
Rv3905c	312	0	0.0
Rv3906c	510	0	0.0
Rv3907c	1443	0	0.0
Rv3908	747	0	0.0
Rv3909	2409	0	0.0
Rv3910	3555	0	0.0
Rv3911	669	0	0.0
Rv3912	765	0	0.0
Rv3913	1008	0	0.0
Rv3914	351	0	0.0
Rv3915	1221	0	0.0
Rv3916c	735	0	0.0
Rv3917c	1035	0	0.0
Rv3918c	1044	0	0.0
Rv3919c	675	0	0.0
Rv3920c	564	0	0.0
Rv3921c	1101	0	0.0
Rv3922c	363	0	0.0
Rv3923c	378	0	0.0
Rv3924c	144	0	0.0
